seed,edge_submission,edge_normalizer,avg_fee_bps_submission,avg_bid_fee_bps_submission,avg_ask_fee_bps_submission,arb_volume_y_submission,retail_volume_y_submission,arb_trade_count_submission,retail_trade_count_submission
20260431,341.63835999538657,844.0773046703546,434.7218402269465,275.9205870715273,593.5230933823657,1291.8211945383032,11345.210824939493,78,466
20260432,250.3341973468025,747.4115380429146,409.47535457449305,419.3523457508759,399.59836339811017,545.3313359828758,8191.481005430959,58,385
20260433,190.01367996114016,785.3558875816711,291.94475856341916,232.39981945220754,351.48969767463075,477.24418027770236,8113.6739815748615,43,431
20260434,185.7018169813744,712.694448043995,339.75808860028496,443.19912481277714,236.31705238779284,438.82287252680766,7715.487947392892,33,452
20260435,195.1130252476048,668.2505833476339,336.6932241423686,34.516793191672804,638.8696550930644,476.9441697190847,6912.992685853688,48,326
20260436,146.94142517392402,603.4467955763679,510.8231484802908,396.10314763002435,625.5431493305572,362.9856812111383,4090.9716993335883,26,171
20260437,284.4302252340705,838.5602781183533,379.02638229226056,93.28674500590078,664.7660195786203,1034.64192962811,8505.11170496934,44,394
20260438,210.33446878023364,700.4334264116447,331.4152624321398,491.9274587366725,170.90306612760708,359.4017382098232,8675.783381879806,46,490
20260439,189.20517272062358,612.8318098006168,345.43575929986036,540.3764507486628,150.49506785105797,397.48524202679147,8167.7681872684625,51,423
20260440,224.49886480161558,631.1684551310681,368.7538474000761,600.7968061289931,136.71088867115904,710.1336075554433,8099.876343619085,55,460
20260441,121.98428850810711,574.6891846121882,582.0365081120024,756.8622790050488,407.2107372189559,250.4663119889653,3502.25684175809,27,173
20260442,94.17422409857696,508.6109969980878,407.53206448339614,21.284678105868927,793.7794508609234,276.6939664198259,3313.1454367250926,14,165
20260443,233.67223281952704,801.0970886432943,290.19050351439665,269.0562515269476,311.3247555018457,878.4049031341787,11095.653844109855,75,608
20260444,339.6518576438237,634.449173091767,402.0604454046183,596.9622018893857,207.15868891985085,1452.289838248164,8706.616891534684,67,381
20260445,186.17463917386877,770.2389468167953,423.095051663093,43.997840034384666,802.1922632918013,71.36781400852539,5591.232296289156,8,239
20260446,276.14066477584487,785.351974461674,445.1246275879875,806.0065641256299,84.24269105034507,291.5395235187942,6924.362621684595,28,239
20260447,172.80396241375246,878.566329177212,477.6149909353528,604.5288419044364,350.7011399662693,298.674322778682,5384.5171460170695,30,267
20260448,187.54123926353543,594.6243278271925,398.3399453385443,126.48453399872577,670.1953566783628,874.3050294489814,4893.2336973937745,45,223
20260449,128.53259277240227,738.2420707115766,513.118865932958,825.6815657818237,200.55616608409224,328.728925521165,4092.779527151594,9,189
20260450,152.48637083362092,726.3286206567808,421.80096374699707,761.1994994204771,82.40242807351702,357.62822212037474,6156.615305134295,28,349
20260451,154.59628094043035,594.3332269039461,352.6005512130842,601.3509396914232,103.85016273474528,620.0314690607285,7226.42224038996,53,426
20260452,150.66508265264886,706.0074868274106,633.2011672722035,864.9630535923995,401.43928095200755,44.355640158998256,4172.9846558388645,9,166
20260453,99.66305106090925,533.5666099056273,511.4486813112657,157.2957875592706,865.6015750632608,169.61590010507476,3574.6217820119427,29,188
20260454,176.14985734105372,677.2243992299187,422.08105495958756,298.14350068475835,546.0186092344168,253.68019967037338,5805.543587322934,22,282
20260455,192.2384871887101,730.1284417075301,455.7400104910851,803.2766586922178,108.20336228995248,166.84359063587775,6619.518449952707,27,280
20260456,144.79104132395835,596.7274314438274,423.0677711945738,137.056208629728,709.0793337594197,263.7029693766506,4552.008816055834,19,217
20260457,130.1672076225929,570.173401678022,384.80558786754216,418.728989702107,350.88218603297724,176.75279369666453,4868.793479184977,27,228
20260458,197.2479797878992,615.2773930169652,369.59860615373833,515.3496369663371,223.8475753411395,412.73820274520415,7883.081499832925,52,429
20260459,208.24066217530662,675.6639079585756,639.6854501861683,660.3319580002186,619.0389423721181,308.07215460357406,4683.022888846927,10,192
20260460,106.39450038431792,713.4118920067452,454.7658278800639,899.5649557601279,9.966699999999998,29.199347381557537,3686.158752684169,6,182
20260461,124.9241130721233,874.7119149483434,468.8356691894892,296.6347560320617,641.0365823469167,116.12344390506739,4145.085424297493,21,216
20260462,173.97508611415998,736.9775942873991,377.87094038961584,668.9859885216498,86.75589225758186,276.0263036493052,6741.758771690219,31,387
20260463,254.8856508370155,656.8730893893805,410.135982680191,469.9967624959194,350.2752028644625,561.2208044544285,7873.805556049548,49,297
20260464,101.01422988156845,544.5793401475765,471.4121183695231,92.96141219247552,849.8628245465707,34.36202777114522,3266.2016546573072,4,170
20260465,180.82702358940423,779.3361860771709,397.3642760150042,224.90833541717035,569.820216612838,458.2619977779794,6638.990858038302,29,307
20260466,257.3495196591202,671.4195041606123,464.80008921011586,817.1198591468077,112.48031927342402,619.816294539285,7078.374956020323,37,323
20260467,133.21341147205763,624.5917592086739,454.676785946312,876.6231273818493,32.730444510774724,300.8687008567268,4468.458339162127,26,183
20260468,96.32371698531944,630.4987231372036,511.8812910322186,173.58922123372986,850.1733608307073,157.38737735334175,2924.479396629542,18,148
20260469,190.0108930195885,837.6219613371451,347.73516105616045,581.5692963571712,113.90102575514969,243.06864939692284,7104.415895714511,40,344
20260470,135.5642265526892,597.6305734086918,370.7702156030488,214.8917217458286,526.6487094602691,233.09533246519445,4773.6242413478385,24,197
20260471,214.26850781898182,769.3500229175987,351.92554105231113,326.8062399128226,377.0448421917997,500.7217674264467,8117.6810121958715,22,374
20260472,203.6526169267923,806.5472455657197,424.099496524081,97.9779806848866,750.2210123632755,281.63521932623553,6778.682437185761,32,332
20260473,172.987135561123,704.7008945715779,345.9991000616785,232.72688892784245,459.27131119551456,335.5090103362695,6759.164975809638,16,311
20260474,181.45845217563888,734.4192283774352,352.66665324894103,454.7130968055481,250.62020969233393,362.93548297725965,8574.740203011575,46,488
20260475,238.88743994719144,856.4335336558419,390.747432890377,423.14544183096916,358.3494239497848,463.582231514832,9668.110251632064,47,526
20260476,276.4874957612895,733.2231168435749,380.56005313348203,147.76561068918548,613.3544955777786,747.4406938815533,9887.630801644293,48,498
20260477,232.16051970274356,686.9540203742757,399.7458551279614,294.3002869827344,505.19142327318843,986.2239042435758,7084.0510639437025,38,386
20260478,279.17238936947774,837.2208281558875,651.6937131289251,462.3829584906454,841.0044677672047,839.9460792095292,6704.757290595308,34,280
20260479,90.4113993238443,616.5992299769591,574.2038847688225,248.01463097787095,900.3931385597741,8.752987535088435,2528.599850849147,4,94
20260480,99.69665921584286,544.4400989854565,491.8629361035761,80.9627116407951,902.7631605663571,161.99994088970178,3403.528947099226,17,170
20260481,303.8199753588287,733.677571762148,535.5459714997407,231.8288743224009,839.2630686770805,578.9061259901055,5866.79343565846,21,203
20260482,109.78156293652111,539.3308304003727,378.68430440484286,246.6990253022169,510.6695835074688,286.7727091318194,4405.831324291891,47,241
20260483,214.65232963972045,565.1892640806401,352.96599156578475,415.07038569374185,290.86159743782764,1034.2318568348128,7004.568866336467,60,348
20260484,178.01586127797702,886.1598379487839,420.228217040498,714.4960555528643,125.96037852813171,313.4072101276718,6068.665854037795,12,277
20260485,310.8639162196681,907.2714936834948,454.11762073937695,568.6755540600815,339.5596874186724,457.3908059634287,9161.75776157246,11,357
20260486,169.65484006303333,659.5915954983112,484.42882718731573,848.0830265449451,120.7746278296863,71.89524691663425,5167.283532129148,21,176
20260487,93.62848092476267,544.7379216121375,472.39202436890656,22.990071481377154,921.7939772564359,81.11320182983218,2918.1833345720397,19,127
20260488,272.1536120289276,725.1365428492528,387.679096769774,394.93525209994465,380.4229414396034,574.586266578043,7663.128481895514,49,288
20260489,149.75959922765315,524.0428341483394,354.1085015654143,270.7109324822599,437.5060706485687,579.5889089363341,6376.835200212179,52,349
20260490,141.19263039784687,630.2348624579638,484.8214747818922,918.5357352684991,51.10721429528525,198.7247547712339,3537.107254931362,28,121
20260491,123.82927649714395,662.1159160193997,682.5858748200565,748.1989238177239,616.9728258223889,26.17521365643006,3099.764148639031,5,107
20260492,199.10104959648694,612.1496672288614,356.74706099496433,583.8257274413241,129.66839454860448,529.9697751725432,7999.89626913049,75,413
20260493,376.42314184632227,699.400427542637,419.35383362329026,629.0225570293721,209.68511021720843,2026.8111948726753,8719.57815954256,36,320
20260494,174.23053020215903,681.5386439752025,495.0836073299038,611.5349197356508,378.6322949241569,428.1619335265497,6104.775774587928,36,293
20260495,203.02911679916957,867.8655170177084,534.3601891054567,154.1061098533154,914.614268357598,52.964662017258895,5029.326170423187,4,179
20260496,338.66192751848524,813.0884688642383,489.6193443221903,337.95814042826277,641.2805482161177,781.6589931452354,7822.39544156097,34,223
20260497,97.97657017788815,650.9112826377766,485.6910505066852,69.87279999999998,901.5093010133704,7.252135317018184,2885.925091904282,4,134
20260498,125.31154159827064,571.620910675959,386.15552079399185,474.52463526829024,297.7864063196935,480.353588010155,4353.316918121997,24,226
20260499,241.37324276788974,599.8035856678582,361.4201636790892,308.6489535690415,414.1913737891369,600.3900253469114,6655.449735641268,26,289
20260500,146.21663057453043,739.3929287282982,535.189956191506,637.9175260967332,432.46238628627873,222.94140787470207,4330.010374268302,20,172
20260501,201.1926945998664,821.8805756932286,456.31539609800166,134.61389506199296,778.0168971340104,206.24666533787868,5678.825867104202,11,210
20260502,85.69000124839727,749.269477640923,612.7156094393099,468.8328982616807,756.598320616939,199.59122613109398,2419.179385510011,13,106
20260503,134.7529596125345,581.2659325136814,365.0379732349151,618.3134621176614,111.76248435216885,306.77321807782374,5808.380685342607,31,271
20260504,317.03921721622675,773.4387123461737,407.66876627907675,96.6357844864099,718.7017480717436,1383.515028613564,9335.124683629938,54,389
20260505,281.1313681359955,777.3073457856644,362.80748780589187,580.6656919165684,144.94928369521526,1075.7646675209767,11012.63921744625,113,504
20260506,228.91529088401808,654.3700447966442,318.3972796500497,157.33661461757995,479.4579446825195,736.0685686321901,9860.0214057394,45,508
20260507,235.6254680408384,902.8917108960329,537.4073885164678,971.8890770329355,102.9257,426.1649615391218,4653.9332231362105,7,151
20260508,128.56855002579474,734.0578322743249,548.7660550744203,677.7075525659083,419.82455758293224,253.50206095698343,3328.029732338681,5,128
20260509,222.92750553645345,570.4949596613668,255.07200131857937,222.35411644017165,287.7898861969871,575.2373606198757,9963.39619855781,53,475
20260510,163.1235273018218,652.6150754313754,439.2665275303513,700.877099599313,177.6559554613896,302.65633548143575,5115.369745874421,34,259
20260511,152.9890767588857,714.9015634829482,476.4904737985891,369.6917009363093,583.2892466608689,192.63294752119492,5209.084811463762,13,233
20260512,133.27199636808297,680.3185678504417,444.21542103881154,172.38901930795853,716.0418227696646,22.934434796814458,3632.328267330787,6,160
20260513,194.44073489661005,785.9217490996406,390.79190418385366,66.46464100364014,715.1191673640672,536.9182813758065,7541.273766438561,53,381
20260514,168.6648820538183,567.3908847538265,321.5314632339134,338.89989830682725,304.1630281609996,389.43273951027567,6628.768926324255,37,332
20260515,241.7897857474677,551.6331349386795,281.19192877551336,328.53800561055795,233.84585194046875,811.7155874743991,8478.600041980222,61,413
20260516,84.40521334508074,656.8339724167587,482.1640102853708,925.6668205707416,38.6612,27.048545229650166,2248.014190682686,9,105
20260517,171.6529326793378,600.4700455856321,415.2329403448095,654.849077630265,175.616803059354,320.4786262937483,5948.314702810404,33,292
20260518,350.7280520743684,669.3671400660747,458.76329676491423,176.74682932713378,740.7797642026947,1487.9451850692938,10536.66531277799,80,502
20260519,217.73290689510944,900.6220896685213,417.6952555221212,197.7792607873759,637.6112502568665,112.95047314421564,6643.928564502016,6,284
20260520,90.14667243285152,571.8862435180537,482.82440804728134,68.88434055129747,896.7644755432652,53.04739533781825,2727.9859965845694,9,149
20260521,125.24696237818158,703.8180084529116,399.7518387178074,752.8187480372221,46.68492939839272,376.3579857985557,4742.346098175277,33,279
20260522,125.33633108791358,740.8991294312074,485.13545083749125,518.8503623207143,451.42053935426816,396.8634510197413,3709.3876309520147,14,160
20260523,235.08692844645034,887.6451952422938,440.54893764482165,846.379193858467,34.71868143117628,392.0674770554921,6759.3080631448765,21,242
20260524,137.23956428009032,640.2771256572591,479.3696128934129,492.994637961399,465.74458782542683,225.17294697702883,4031.5406054512946,19,152
20260525,262.991214287317,902.3870194893387,510.27313391325924,204.84590854559656,815.7003592809219,361.00491841135255,7287.980595804202,38,304
20260526,123.7527601329507,534.2790177198397,363.8923767907149,393.4873167338578,334.29743684757193,335.05073905452605,5137.012899403504,31,283
20260527,144.1938237928906,750.9737356876323,492.72305908759637,935.7875181751928,49.6586,0.0,3361.66356437082,0,90
20260528,117.14424660603794,537.9230117890986,342.6922726056374,365.0839433170661,320.3006018942088,147.20104898543374,5168.920837831006,24,268
20260529,204.45575982223713,926.9120897045993,507.7176087133124,867.1451822677886,148.29003515883616,326.43712415283164,5492.944428809191,22,244
20260530,234.18846904383415,815.7949699333606,346.8137775729232,591.2177663454108,102.40978880043558,292.7176591762522,9011.01427412676,23,364
20260531,126.76962779716527,599.3474002560845,421.69474697144386,762.2021113039601,81.18738263892757,235.6912783410048,4372.189147357849,28,198
20260532,168.12675456660074,523.516483261194,489.87955969702045,689.9138131070865,289.84530628695444,253.81867350362307,5661.910087440478,40,278
20260533,287.2490366750224,855.3822447131204,445.15048278229983,634.5231590092195,255.77780655538015,813.3197817814038,9007.775416671037,70,394
20260534,219.08209414801632,846.1397275086896,402.1992346542511,75.64463378936776,728.7538355191344,488.96726505145443,7980.182396252449,49,392
20260535,92.79908288904143,572.8285949039802,472.68554725549626,907.97017766186,37.400916849132486,63.26483996174735,3388.2148977602965,13,176
20260536,171.5474789343477,528.1243411027206,466.67657433149594,19.918899999999997,913.4342486629919,199.298467344111,4940.550565297569,18,221
20260537,231.9177042548793,767.8398367856479,343.55212090430337,152.1531412825483,534.9511005260584,387.0081757989008,8883.446539305001,35,438
20260538,393.2061512596539,831.8461297108267,399.6492654363545,603.5506726612779,195.74785821143112,1146.4704540314397,13066.16669329591,77,614
20260539,235.30517780677917,685.1128208067638,300.16648732375575,427.4250913449863,172.90788330252514,519.3902006698705,9585.474296748962,50,455
20260540,211.4123786625192,842.1445610840332,395.15723631712456,417.0431458216078,373.27132681264135,837.1233248785079,8421.281145234203,79,441
20260541,130.56743975888693,863.0487790496717,463.7511803557128,889.1932513143586,38.30910939706697,60.0358675677285,3529.5975085214523,12,129
20260542,202.74605505214416,526.5528539872205,467.40610313340693,78.27661245038726,856.5355938164266,1007.9785842731864,4597.722939400811,26,174
20260543,195.9224306783945,820.3232917999453,518.2167005552694,914.2069047344793,122.2264963760595,178.23336554836212,5102.707864715287,23,174
20260544,202.84955325668386,727.0065768468428,472.149935832006,210.7548921363119,733.5449795277001,320.4586655971657,5701.984807191091,24,213
20260545,221.23421817731355,667.5583659046405,389.10005786126555,626.0059078261011,152.19420789643,353.71086362311587,6811.121727645845,25,340
20260546,182.21593326910303,851.3048971103559,469.25066781862796,39.6509,898.8504356372559,36.95541387744217,4694.268588949392,6,157
20260547,205.51189290958231,582.1467359027608,354.1063295400828,607.8556858841843,100.35697319598137,813.4458881065079,9384.385047426947,91,541
20260548,266.42133042736657,857.0761378351594,459.3736160956408,908.1096321912815,10.6376,433.5069120859723,6391.020717631619,15,207
20260549,298.0734998893011,646.9689483103646,309.410258722364,324.0349864904719,294.78553095425605,1131.5974623275288,12568.955222159948,127,727
20260550,87.8206897305148,515.8930210303898,440.5980660940687,196.58257497202018,684.6135572161172,214.4895663541517,2993.6949644102674,11,104
20260551,145.89044147185535,549.960811949951,498.72243249208736,765.6057670413466,231.83909794282812,208.86818592216233,4614.027508354008,42,238
20260552,177.05487906847378,595.6531444458084,467.4949869304185,868.1481868574746,66.84178700336243,615.9466402670372,4170.199711153549,26,143
20260553,156.11406322359468,846.1188951034795,451.9149356224489,179.16162344502013,724.6682477998777,283.2297456379913,7027.715802398927,30,441
20260554,118.5431057698658,635.0045929969267,458.52421289598146,325.09521027413325,591.9532155178297,108.5657108045294,4240.234153585279,21,202
20260555,204.97708674931363,736.7351141158706,385.9721279728582,420.0627681310544,351.881487814662,483.9880011631828,7656.860876067648,55,373
20260556,93.84766866216194,514.0085541377751,387.9843270239508,214.71484246996002,561.2538115779416,215.29021966393884,4163.950395955932,28,214
20260557,115.18207889958255,713.4534564687594,457.6964214373193,874.6339227305835,40.75892014405507,242.17887128182997,3398.116377870262,19,138
20260558,186.52997418299992,815.1654036903483,400.70132721136724,463.17318957995417,338.2294648427804,561.6080831189364,6518.907660446127,24,302
20260559,246.96883675135356,831.7263312025175,343.769427081303,457.9803741591867,229.55848000341928,520.7925068919419,10071.141090731866,43,560
20260560,137.4780113730736,510.03167959752426,269.59824172533195,278.947390686822,260.24909276384193,435.15466165246517,6508.027746500988,47,392
20260561,189.2006218972619,766.4196669422622,499.06190275232444,126.06412906292572,872.0596764417231,203.88264899143692,4894.626792350098,18,193
20260562,131.95361102210202,753.8967976673331,514.431461932113,414.21982532026664,614.6430985439594,395.22520522889045,3747.622559480997,26,180
20260563,277.95151847094036,760.2897700336473,481.4813053700068,49.00568639908313,913.9569243409304,191.500760511358,6696.790879465493,30,228
20260564,246.67855963998852,810.5483166597437,478.69267365507716,257.5050222872429,699.8803250229114,270.5636339683362,7573.791777333727,32,382
20260565,92.1560451262725,705.5532657676815,436.1689214063865,823.457759187268,48.88008362550494,88.36865589254239,3992.2904568063473,12,230
20260566,182.54851455840318,577.3016129711921,481.48864392555225,69.40989949478526,893.5673883563193,414.8658133736495,4397.334649672601,12,132
20260567,77.77519708865194,558.9802546566265,466.51871662645283,37.85238942011498,895.1850438327907,56.823137706928655,2534.681102191497,9,127
20260568,215.7353579153576,814.3906339328876,467.87276797562316,23.678299999999997,912.0672359512463,110.13000672414455,5254.502171487916,10,187
20260569,361.3587026324064,831.3816771775731,647.1362998858968,375.3697999999999,918.9027997717938,980.231988053163,5275.632359957451,30,160
20260570,115.904668226828,698.9738538569327,474.4677792662819,8.641423473035337,940.2941350595285,216.02136882486985,3809.514162311813,32,199
20260571,157.62873073162774,508.2549229182661,264.7807374204293,139.05891967176177,390.50255516909687,354.89846963077196,7496.238584629288,60,434
20260572,118.56816625286822,535.2815577669343,495.7772179065071,518.4720032274091,473.082432585605,626.5391417791684,4008.854032456635,28,163
20260573,216.58124222350486,852.8927096574185,441.5887335393588,637.2864768026258,245.89099027609188,204.5405727900656,7293.790705470295,35,344
20260574,181.52262027414804,921.5101503403644,656.5250346108797,973.9288140578769,339.1212551638826,97.37014593623863,3721.686216182794,5,111
20260575,80.79662459340183,752.2868702512288,424.09352313677226,828.386752358084,19.800293915460593,79.23484407281146,2979.2184460520907,8,176
20260576,238.4962778214901,732.0529596391591,440.5684534580377,771.1865760934983,109.95033082257711,440.6009876560259,6590.835895842791,30,263
20260577,216.3862538076774,582.6320268991003,293.49726220891614,439.4409158583869,147.5536085594453,539.5963624037349,8705.97108823182,52,431
20260578,181.63075361850937,704.1119043520728,316.3703900810698,451.09851931162393,181.6422608505156,405.09699338169094,6990.835874034626,33,376
20260579,214.57288359140733,739.6482207970361,480.0976632305425,95.61085635701039,864.5844701040746,86.54638626799715,5061.641006878783,21,177
20260580,400.2885169254857,792.7208499637126,322.7717608130029,93.02903194747822,552.5144896785276,1202.8201285071525,14371.011645138176,93,672
20260581,138.91606960444506,681.9306019262398,475.03860598205733,925.4593119641147,24.6179,124.21630508960321,3857.230287497982,4,159
20260582,205.90312023430766,659.4964038936905,429.4151023632692,135.28289880939903,723.5473059171394,369.62723251157365,6867.183557992405,21,283
20260583,223.64919769577367,556.8557736866431,463.4829812784397,42.93537799268386,884.0305845641956,506.6896268940352,5695.387836215207,20,218
20260584,321.55359669088455,724.0858293334832,525.4413344746893,375.77893397641196,675.1037349729664,661.1528801795112,7573.169944788478,58,325
20260585,90.99460867602293,777.5107286231051,481.1366870472825,92.45980059886635,869.8135734956987,144.09071699675042,3230.2681606304623,5,177
20260586,305.33070035112206,875.0357570991483,307.6826762157733,263.03237390378837,352.33297852775826,638.6686306272878,10231.602149821036,41,436
20260587,143.1384131940016,671.233667990565,496.61485237533225,124.29496021084412,868.9347445398204,569.3841502530931,3689.580486294019,37,195
20260588,246.39359923062665,825.2617041751297,693.6061438224745,868.4519694399594,518.7603182049895,285.93999124822074,6043.171427785028,32,226
20260589,255.0976562960097,617.7639637856768,406.7414670751359,420.7748714213877,392.70806272888416,475.89398838120377,8126.286128250779,54,394
20260590,146.25147111158236,794.6134711025395,601.0243539581777,935.6076854996066,266.44102241674875,65.01528642382571,3970.778294979076,16,164
20260591,279.3299328802899,698.0691619344692,353.53653590336546,385.35385057941994,321.719221227311,431.6102085693269,9877.291706930244,36,423
20260592,160.06800049296822,545.5216101679345,344.1927678966775,568.0486866384524,120.33684915490252,266.6632396116024,6165.710563733928,26,313
20260593,201.0563491073084,745.5848326232878,388.42655794632185,605.9660476634743,170.88706822916936,308.8341601075232,6660.27385063475,29,286
20260594,313.83576950096494,869.4197831808526,297.3352417867279,300.46988308667517,294.2006004867807,824.0480418286983,13184.106407142795,69,665
20260595,147.17307765741043,537.7715381779144,398.3699398733773,134.81634515118756,661.923534595567,454.1294182494372,5625.5603998079205,55,258
20260596,146.65312575919813,664.1020128333078,439.6228911372141,679.5556861745013,199.6900960999269,439.06148392690875,4969.23274955279,22,249
20260597,280.77606859245105,772.784970495864,466.5432352128058,175.36467333912665,757.721797086485,933.9237609102273,7155.737363129961,27,246
20260598,142.4962923524908,620.1324247936224,444.0061064616123,55.65311759544743,832.3590953277773,79.40295694985544,5252.749315923181,15,259
20260599,120.69180850464933,692.3921219308048,456.003260986793,337.65556376751545,574.3509582060706,182.34617838893217,5081.981685476408,10,252
20260600,141.85556570546774,780.0579626190519,500.9033155606599,30.798211592015345,971.0084195293044,42.312912798819156,3510.2641144720124,6,135
20260601,301.9670706989096,809.7162998701966,345.4307135903371,448.10427973709574,242.75714744357848,738.6391583543616,10358.57216639754,54,466
20260602,334.0016469233057,683.9906336799198,435.25025007287644,683.7871244627283,186.7133756830245,1573.8143354246215,7380.654829125722,35,261
20260603,72.38296050337208,546.123028562963,461.5336182923263,252.11997250016708,670.9472640844855,13.722071206961438,2550.3660920056054,4,122
20260604,51.3254877856497,558.8783018659162,519.9878281906423,839.2470804095406,200.7285759717441,57.741260963581965,2353.479564145256,18,122
20260605,270.3958268808634,880.9639203867516,473.09750954743856,798.4366659667094,147.75835312816776,259.42326414930824,7342.112709163058,21,278
20260606,221.08416269022644,858.694116246891,576.4393699159477,541.7055489023637,611.1731909295318,780.1235932562821,6005.3706656878485,47,238
20260607,159.81334747143248,613.1032839910521,506.19975229524005,953.0377045904801,59.3618,748.6343786445017,3895.5208418282673,46,162
20260608,235.11186655629436,801.4723199926593,478.17978188328,945.18616376656,11.1734,463.88122229921044,5224.209726372826,16,160
20260609,191.7320125299975,764.1388488294531,533.4730968328226,751.1341238067972,315.8120698588481,130.91924404444129,4981.794033136846,20,198
20260610,252.76383781531382,651.0301882987155,410.39620335462473,614.3242047901703,206.46820191907926,462.26003121513503,8096.605358813064,66,377
20260611,257.88949091040547,815.6450154076738,421.58750336665554,451.20197279030737,391.9730339430037,401.8299784856568,7721.592025954633,22,341
20260612,213.71477302907107,664.5653481692707,379.4583625743698,118.11418398748506,640.8025411612546,360.57786442630237,7090.951326197393,57,320
20260613,107.3279598022667,851.9121689162383,496.8039922501944,933.3283001402721,60.279684360116754,148.4149694209938,3802.617917808205,13,175
20260614,152.43841513970062,598.6170181939664,351.4579740763903,668.6896481527806,34.2263,227.58103087114606,5325.626254877707,28,245
20260615,130.01938162566208,682.0907867056148,487.39223954982856,917.5170766708554,57.267402428801645,26.88906917285348,3657.1323961938565,7,146
20260616,206.58382269513487,837.0364550055518,495.7098675786415,907.693112789494,83.72662236778896,278.69316307133704,5956.238430545989,32,257
20260617,102.42642589216346,652.7479146361684,526.6948223282874,91.49487335812516,961.8947712984495,66.94917411342976,2633.5695311017607,2,107
20260618,253.88327032451284,717.9410242562315,229.11335262780813,200.06244153720155,258.1642637184147,504.25156066542996,13079.975404883933,79,803
20260619,272.40630641462604,796.8262116481526,264.5174544290692,440.4983130235305,88.53659583460784,745.8799681087002,11662.301256638615,59,638
20260620,185.48867326520354,695.622581854627,455.8904798031152,880.3521091732694,31.428850432961138,559.9279433019683,6043.932614680592,45,273
20260621,171.1828036463825,728.7383074190009,478.25416910709015,731.3561294264952,225.15220878768517,310.3214995401346,5771.8500273099335,28,255
20260622,193.68795044100654,729.1302160486283,465.8141747017844,338.051014736812,593.5773346667568,299.0494330695526,5674.496652133559,4,259
20260623,146.62284863155188,615.985440784965,389.11355203490643,493.1551485613208,285.07195550849207,270.3547594637644,6009.893150689765,52,302
20260624,294.43886018489354,822.9874340481855,503.1810826673904,873.1546452870379,133.20752004774292,841.8005511263525,6279.325760797774,20,249
20260625,140.37198717235964,762.2906999466323,399.72473816189785,66.2571077636359,733.1923685601598,68.6849963880289,4725.322628097427,16,211
20260626,112.2889458856469,530.1295844274996,505.20693418322173,734.2598454854765,276.15402288096703,239.98118386800152,4293.443865385088,57,242
20260627,189.66471486168788,626.8308999210134,442.350860336252,36.94699935570924,847.7547213167949,274.0772350904354,5282.68875231904,31,236
20260628,177.25706143992457,768.741074006232,425.42963423497656,813.7794526538328,37.07981581612035,219.32079099627154,6263.8083249030815,26,301
20260629,145.06275882473463,579.0432701988575,400.2823537246611,593.3786352462748,207.18607220304733,528.7009668161649,4967.435838157536,28,232
20260630,114.90082933808515,667.6844975680887,471.01310893797955,817.7145887023698,124.31162917358931,309.05715936924065,3575.621217077059,24,164
20260631,241.29871578935516,706.3021524887334,376.2581492604246,133.45144368055807,619.0648548402911,401.4278619698016,8471.12440530219,35,338
20260632,101.85399721082612,706.1131302469919,446.7805321354909,843.6072642709818,49.95379999999998,10.321443927951021,3160.400032679301,3,142
20260633,111.77816280244943,574.7092841435646,371.673427371001,681.6956383626347,61.65121637936738,224.0571088485931,5107.566838698147,20,334
20260634,264.72643060661346,859.5466852754126,356.4980992881369,502.6749025013378,210.32129607493613,610.1134737063749,9981.384858296693,57,469
20260635,260.12747768331496,752.5114947881145,355.9277621710013,525.7639438831796,186.0915804588229,812.0391594800519,10316.972051284692,62,500
20260636,169.92542229821942,654.0314074124931,409.5255773045494,138.15179685290678,680.8993577561921,351.95370995217456,5297.329449837779,25,222
20260637,173.1365894814048,720.6041314164436,685.5080593283715,639.9498161744054,731.0663024823375,110.59438324098723,5187.329402510242,28,256
20260638,219.01468067465174,571.5842470187953,451.39602430738347,406.6669718204397,496.12507679432724,287.9713120326467,6692.078468855658,28,258
20260639,271.63342666444197,860.2733263137046,439.0844786097259,446.22457706638363,431.94438015306827,453.33974459397336,6371.3476563498,28,223
20260640,133.6761763573611,695.1850463267729,476.9242144250433,37.50494949508662,916.343479355,119.9817207848049,4341.306222320499,17,226
20260641,180.744576383721,693.5097000396137,419.2628131814196,549.0208340893496,289.5047922734895,511.88465158957194,5798.264290271791,41,264
20260642,245.8523711253436,775.9934483106417,510.0981028141583,134.58613684653307,885.6100687817836,285.297540186027,5975.45157955199,25,230
20260643,163.1318597541263,789.5957205093622,473.6592400792863,95.23675276900742,852.0817273895651,58.02594787191691,5139.639178223741,18,214
20260644,393.1821106462887,792.2557112795498,448.5872005039338,591.5811513994099,305.59324960845765,1214.800495712602,8785.87164653856,31,366
20260645,133.91779844987073,727.1145203436702,489.58463593175696,219.09201815829178,760.0772537052221,194.45432388098786,3785.569089848729,11,162
20260646,209.97054020851678,805.1295002940338,294.7461832187264,310.10893903702924,279.3834274004236,550.9416269314771,10284.729106775887,38,612
20260647,203.67997912283332,850.9566502430409,526.9062425608332,879.3816581036812,174.43082701798525,122.13783106631386,4827.222846155316,8,176
20260648,254.82039976878391,647.1162306653637,582.3658078246058,781.3766838248488,383.35493182436284,255.30285657193502,6292.096752799324,20,249
