step,fair_price,submission_spot,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed,required_no_arb_bid_bps,required_no_arb_ask_bps
2801,101.27335885231552,100.97050696568739,101.61198632690873,100.99164144785955,94.32382043315012,108.10983574103902,62.000000000000014,100.0,1.3343500540748656,0.23452720012692216,0.008419121035472767,0.0001046457583174212,0.0,2.092696174571529
2802,101.27770588019862,101.088705446965,101.80347407133745,101.13355339746234,100.36642925034033,102.01271037029618,62.000000000000014,100.0,1.2261295988041236,0.23641660488681476,0.007530875911938574,0.00022177553921919947,0.0,4.43452731469729
2803,101.39350600640633,101.1473185008949,101.86250156100219,101.13513304997366,98.86606244165475,103.56082992642773,62.000000000000014,100.0,1.2080392308997938,0.2127749443981333,0.007086252131152514,-6.023978267921967e-05,1.2047230813283516,0.0
2804,101.30598543682622,101.1473185008949,101.61081789049773,101.13513304997366,98.86606244165475,103.56082992642773,62.000000000000014,100.0,1.2080392308997938,0.2127749443981333,0.007086252131152514,-6.023978267921967e-05,1.2047230813283516,0.0
2805,101.32437519032678,101.1473185008949,101.66357484168984,101.13513304997366,98.86606244165475,103.56082992642773,62.000000000000014,100.0,1.2080392308997938,0.2127749443981333,0.007086252131152514,-6.023978267921967e-05,1.2047230813283516,0.0
2806,101.29511151394179,101.1473185008949,101.59991124768483,101.13513304997366,98.86606244165475,103.56082992642773,62.000000000000014,100.0,1.2080392308997938,0.2127749443981333,0.007086252131152514,-6.023978267921967e-05,1.2047230813283516,0.0
2807,101.19679322147567,101.1473185008949,101.5012971128141,101.13513304997366,98.86606244165475,103.56082992642773,62.000000000000014,100.0,1.2080392308997938,0.2127749443981333,0.007086252131152514,-6.023978267921967e-05,1.2047230813283516,0.0
2808,100.91504498633549,101.1473185008949,101.21870108960431,101.13513304997366,98.86606244165475,103.56082992642773,62.000000000000014,100.0,1.2080392308997938,0.2127749443981333,0.007086252131152514,-6.023978267921967e-05,1.2047230813283516,0.0
2809,100.7622502693827,101.1473185008949,101.32008906531819,101.13513304997366,98.86606244165475,103.56082992642773,62.000000000000014,100.0,1.2080392308997938,0.2127749443981333,0.007086252131152514,-6.023978267921967e-05,1.2047230813283516,0.0
2810,100.76773816353561,101.0877784524892,100.76332419867981,101.13666533648374,95.22753258115401,107.51776508847685,62.000000000000014,100.0,1.1228246638563817,0.19149744995831997,0.006690086484450475,0.0002417456716833108,0.0,4.833744896759473
2811,100.827059316298,101.0877784524892,100.76332419867981,101.13666533648374,95.22753258115401,107.51776508847685,62.000000000000014,100.0,1.1228246638563817,0.19149744995831997,0.006690086484450475,0.0002417456716833108,0.0,4.833744896759473
2812,100.87706002379223,101.0877784524892,100.76332419867981,101.13666533648374,95.22753258115401,107.51776508847685,62.000000000000014,100.0,1.1228246638563817,0.19149744995831997,0.006690086484450475,0.0002417456716833108,0.0,4.833744896759473
2813,100.86450820252098,101.06913526408317,100.74474084798983,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2814,100.72022174981146,101.06913526408317,100.74474084798983,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2815,100.69464705207467,101.06913526408317,101.172243850263,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2816,100.68734413106729,101.06913526408317,101.09454789074893,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2817,100.76440910057829,101.06913526408317,101.06761193638746,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2818,100.79665788951849,101.06913526408317,101.26851731303174,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2819,100.69326964513995,101.06913526408317,100.99625842040115,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2820,100.6782267009031,101.06913526408317,100.98117021153772,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2821,100.63371264944053,101.06913526408317,100.93652221608879,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2822,100.69214708686079,101.06913526408317,100.94130517408689,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2823,100.75602786381393,101.06913526408317,101.76131606557729,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2824,100.65769822245039,101.06913526408317,101.20588035260397,100.99517307270771,100.44250662544586,102.09003562028603,62.000000000000014,100.0,1.0596653574145378,0.27234770496248795,0.0063326052492696586,-0.0003660329327046407,7.317980032400806,0.0
2825,100.58829622194285,100.82055492291248,100.49695835746274,101.00319518717214,96.13100669807812,106.66879949971009,62.000000000000014,100.0,0.9815587954880416,0.24511293446623916,0.0060612428816661295,0.0009049493142409827,0.0,18.082622428052808
2826,100.58683676582604,100.82055492291248,100.49695835746274,101.00319518717214,96.13100669807812,106.66879949971009,62.000000000000014,100.0,0.9815587954880416,0.24511293446623916,0.0060612428816661295,0.0009049493142409827,0.0,18.082622428052808
2827,100.76827236141874,100.82055492291248,100.49695835746274,101.00319518717214,96.13100669807812,106.66879949971009,62.000000000000014,100.0,0.9815587954880416,0.24511293446623916,0.0060612428816661295,0.0009049493142409827,0.0,18.082622428052808
2828,100.59844169511649,100.82055492291248,100.75211272292864,101.00319518717214,96.13100669807812,106.66879949971009,62.000000000000014,100.0,0.9815587954880416,0.24511293446623916,0.0060612428816661295,0.0009049493142409827,0.0,18.082622428052808
2829,100.71351722580954,100.82055492291248,100.80133018766803,101.00319518717214,96.13100669807812,106.66879949971009,62.000000000000014,100.0,0.9815587954880416,0.24511293446623916,0.0060612428816661295,0.0009049493142409827,0.0,18.082622428052808
2830,100.81252120843195,100.26841934881875,99.97676597257846,100.98044213365466,93.79948875742178,107.32558266156508,56.000000000000014,97.0,0.9588465916422187,0.1676572471749076,0.005890856461744474,0.003538021430734548,0.0,70.5109593294806
2831,100.97216091398766,100.3519689824329,101.03091293091549,100.9619694665666,99.78999795613126,101.33491768396738,56.000000000000014,97.0,0.9621388643108413,0.25089152245741686,0.005901017661869144,0.003030095624939809,0.0,60.418837643189114
2832,100.97282719233046,100.3519689824329,101.03091293091549,100.9619694665666,99.78999795613126,101.33491768396738,56.000000000000014,97.0,0.9621388643108413,0.25089152245741686,0.005901017661869144,0.003030095624939809,0.0,60.418837643189114
2833,101.10158656614239,100.3519689824329,100.69764629028539,100.9619694665666,99.78999795613126,101.33491768396738,56.000000000000014,97.0,0.9621388643108413,0.25089152245741686,0.005901017661869144,0.003030095624939809,0.0,60.418837643189114
2834,101.09604149164805,100.36317225869163,101.04219200435782,100.97324084317276,99.80113849404297,101.3462306964472,56.000000000000014,97.0,0.9118344218326406,0.3258023702116752,0.005910569189986382,0.00303009562494025,0.0,60.41883764319689
2835,101.16922369720096,100.36317225869163,100.87928687544161,100.97324084317276,99.80113849404297,101.3462306964472,56.000000000000014,97.0,0.9118344218326406,0.3258023702116752,0.005910569189986382,0.00303009562494025,0.0,60.41883764319689
2836,101.17429513658986,100.3044742150463,100.04289785300104,100.96114173223276,98.14657031281882,103.05473918597352,53.000000000000014,97.0,0.8788876680860295,0.29322213319050766,0.005947459349912401,0.0032626910170213343,0.0,65.04160966484207
2837,101.19956493553892,100.3044742150463,100.8959662407323,100.96114173223276,98.14657031281882,103.05473918597352,53.000000000000014,97.0,0.8788876680860295,0.29322213319050766,0.005947459349912401,0.0032626910170213343,0.0,65.04160966484207
2838,101.11995824459392,100.3044742150463,100.72144112093721,100.96114173223276,98.14657031281882,103.05473918597352,53.000000000000014,97.0,0.8788876680860295,0.29322213319050766,0.005947459349912401,0.0032626910170213343,0.0,65.04160966484207
2839,101.20472306171698,100.3044742150463,100.6283718708175,100.96114173223276,98.14657031281882,103.05473918597352,53.000000000000014,97.0,0.8788876680860295,0.29322213319050766,0.005947459349912401,0.0032626910170213343,0.0,65.04160966484207
2840,101.32455700087198,100.3417087979635,101.02058332986937,100.95895552812162,99.80989774133431,101.32455700087198,53.000000000000014,97.0,0.8285766546391472,0.36389991987145687,0.00595856804979791,0.00306629256403361,0.0,61.138383111161154
2841,101.28508483880961,100.3417087979635,100.89774841087299,100.95895552812162,99.80989774133431,101.32455700087198,53.000000000000014,97.0,0.8285766546391472,0.36389991987145687,0.00595856804979791,0.00306629256403361,0.0,61.138383111161154
2842,101.3265228312413,100.34365555977824,101.02254326274758,100.94709563927759,98.14185957495079,103.04668891279364,53.000000000000014,97.0,0.8022905222680154,0.3275099278843112,0.005960797402796721,0.002997852985816556,0.0,59.77785449674311
2843,101.35337584360353,100.37024809792058,100.99790279514725,100.98767038607737,99.83828578300161,101.35337584360354,53.000000000000014,97.0,0.8181072804865742,0.3947589350958801,0.0059711058195091845,0.0030662925640336436,0.0,61.13838311116338
2844,101.28082477818397,100.425134478945,101.10457343785536,101.04289439778022,99.89288126620657,101.40879983736745,53.000000000000014,97.0,0.8326586980476482,0.45528304158629207,0.0059807957312189,0.0030662925640336574,0.0,61.13838311116338
2845,101.4048712021684,100.425134478945,101.10457343785536,101.04289439778022,99.89288126620657,101.40879983736745,53.000000000000014,97.0,0.8326586980476482,0.45528304158629207,0.0059807957312189,0.0030662925640336574,0.0,61.13838311116338
2846,101.22051730590924,100.425134478945,101.10457343785536,101.04289439778022,99.89288126620657,101.40879983736745,53.000000000000014,97.0,0.8326586980476482,0.45528304158629207,0.0059807957312189,0.0030662925640336574,0.0,61.13838311116338
2847,101.24001522560675,100.425134478945,101.10457343785536,101.04289439778022,99.89288126620657,101.40879983736745,53.000000000000014,97.0,0.8326586980476482,0.45528304158629207,0.0059807957312189,0.0030662925640336574,0.0,61.13838311116338
2848,101.15275436455813,100.425134478945,101.10457343785536,101.04289439778022,99.89288126620657,101.40879983736745,53.000000000000014,97.0,0.8326586980476482,0.45528304158629207,0.0059807957312189,0.0030662925640336574,0.0,61.13838311116338
2849,100.99907103879593,100.425134478945,101.10457343785536,101.04289439778022,99.89288126620657,101.40879983736745,53.000000000000014,97.0,0.8326586980476482,0.45528304158629207,0.0059807957312189,0.0030662925640336574,0.0,61.13838311116338
2850,101.15146320843098,100.60807062884989,101.2887472654381,101.18445351820009,100.07484785451699,101.59352784898505,53.000000000000014,97.0,0.7793793355371698,0.5097547374276629,0.005964706645590554,0.002856314384224593,0.0,56.96358178645777
2851,101.37737720997289,100.60807062884989,101.2887472654381,101.18445351820009,100.07484785451699,101.59352784898505,53.000000000000014,97.0,0.7793793355371698,0.5097547374276629,0.005964706645590554,0.002856314384224593,0.0,56.96358178645777
2852,101.30654326382819,100.60807062884989,101.2887472654381,101.18445351820009,100.07484785451699,101.59352784898505,53.000000000000014,97.0,0.7793793355371698,0.5097547374276629,0.005964706645590554,0.002856314384224593,0.0,56.96358178645777
2853,101.20942435974457,100.60807062884989,101.2887472654381,101.18445351820009,100.07484785451699,101.59352784898505,53.000000000000014,97.0,0.7793793355371698,0.5097547374276629,0.005964706645590554,0.002856314384224593,0.0,56.96358178645777
2854,101.31979497960461,100.60807062884989,101.2887472654381,101.18445351820009,100.07484785451699,101.59352784898505,53.000000000000014,97.0,0.7793793355371698,0.5097547374276629,0.005964706645590554,0.002856314384224593,0.0,56.96358178645777
2855,101.3717118852755,100.76456552008565,101.4463009426693,101.32621096018124,100.23051332282918,101.75155560949777,53.000000000000014,97.0,0.7330289886941962,0.5587792636848966,0.005940325990515983,0.0027791740418714327,0.0,55.42943279664536
2856,101.18882610689877,100.76456552008565,101.4463009426693,101.32621096018124,100.23051332282918,101.75155560949777,53.000000000000014,97.0,0.7330289886941962,0.5587792636848966,0.005940325990515983,0.0027791740418714327,0.0,55.42943279664536
2857,101.19668036054355,100.76456552008565,101.4463009426693,101.32621096018124,100.23051332282918,101.75155560949777,53.000000000000014,97.0,0.7330289886941962,0.5587792636848966,0.005940325990515983,0.0027791740418714327,0.0,55.42943279664536
2858,101.23758980034115,100.76456552008565,101.4089312832681,101.32621096018124,100.23051332282918,101.75155560949777,53.000000000000014,97.0,0.7330289886941962,0.5587792636848966,0.005940325990515983,0.0027791740418714327,0.0,55.42943279664536
2859,101.15415434076418,100.4787310212588,100.2469345504976,101.31605331178481,97.87697789751951,104.19825856101369,50.00000000000002,97.0,0.6943866695986606,0.502901337316407,0.006081834322823407,0.004149375283873062,0.0,82.64458229035986
2860,101.12522129910901,100.4787310212588,100.8218456352117,101.31605331178481,97.87697789751951,104.19825856101369,50.00000000000002,97.0,0.6943866695986606,0.502901337316407,0.006081834322823407,0.004149375283873062,0.0,82.64458229035986
2861,101.21810155786983,100.44501736409724,100.26213501307495,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2862,101.24103138428222,100.44501736409724,100.79949088000329,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2863,101.15639973846059,100.44501736409724,100.72452628032025,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2864,101.03132388432074,100.44501736409724,100.5081781942209,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2865,100.99864514196592,100.44501736409724,100.69564920654004,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2866,100.9969426559918,100.44501736409724,100.69564920654004,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2867,101.1522463869753,100.44501736409724,100.8487896478144,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2868,101.13000989899498,100.44501736409724,101.0026746346904,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2869,101.26381053163873,100.44501736409724,101.0026746346904,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2870,101.34832176632132,100.44501736409724,101.04427680102235,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2871,101.22625516644062,100.44501736409724,101.04427680102235,101.3036531516646,96.20769435213899,106.00618504386405,44.00000000000002,97.0,0.837491874103999,0.3439845147244224,0.006100292325167636,0.004255967513304097,0.0,84.75862033147763
2872,101.17894896576881,100.73247858833436,101.41399692271973,101.23918647820922,100.15870532454811,101.58674267407524,44.00000000000002,94.0,0.8246568961297569,0.3112854080715049,0.005898867681927811,0.00250880681558927,0.0,50.05056910289629
2873,101.19034972972479,100.73247858833436,101.41399692271973,101.23918647820922,100.15870532454811,101.58674267407524,44.00000000000002,94.0,0.8246568961297569,0.3112854080715049,0.005898867681927811,0.00250880681558927,0.0,50.05056910289629
2874,101.09114170383793,100.76717755946045,101.41820717421973,101.38102059999773,100.32380197819882,101.72337730613813,44.00000000000002,94.0,0.7986843444393764,0.3801568672643544,0.005909328635368239,0.003036599119488953,0.0,60.54812201577886
2875,100.90392573574114,100.76717755946045,101.41321304603397,101.38102059999773,100.32380197819882,101.72337730613813,44.00000000000002,94.0,0.7986843444393764,0.3801568672643544,0.005909328635368239,0.003036599119488953,0.0,60.54812201577886
2876,100.92098569757121,100.7070490184542,100.56563490749546,101.37020633088595,98.66091492443132,103.43788083894488,41.00000000000002,94.0,0.7747895968842263,0.342141180537919,0.005948574558721122,0.0032817018980454684,0.0,65.4193511520651
2877,100.92050299922235,100.32762233782087,100.42585257310411,101.35971759201115,97.49408603905798,104.67584625929186,38.00000000000002,100.0,0.7928064291334882,0.3079270624841271,0.0062057418200922075,0.00511730312150159,0.0,101.82499307512138
2878,100.982769260777,100.32762233782087,100.67982095299466,101.35971759201115,97.49408603905798,104.67584625929186,38.00000000000002,100.0,0.7928064291334882,0.3079270624841271,0.0062057418200922075,0.00511730312150159,0.0,101.82499307512138
2879,101.01648377606956,100.32762233782087,100.71343432474136,101.35971759201115,97.49408603905798,104.67584625929186,38.00000000000002,100.0,0.7928064291334882,0.3079270624841271,0.0062057418200922075,0.00511730312150159,0.0,101.82499307512138
2880,101.00533693434524,101.6896440094115,102.40866169432651,101.34691329214294,95.42059158717154,106.95045787985467,38.00000000000002,100.0,0.8610512268795245,0.21062211073914297,0.005690143049787121,-0.001688024668185919,33.70360085407032,0.0
2881,100.84994127384313,101.39093259805645,102.10783818208316,101.20789027233499,100.84994127384314,102.25720492806315,38.00000000000002,100.0,1.0982903604087468,0.22006552374557378,0.005098459543409575,-0.0009034718125611346,18.053125760968403,0.0
2882,101.05148934071089,101.24969332806792,101.16844984295015,101.3350558373481,100.99568260344385,102.40497993734155,38.00000000000002,100.0,1.2685331626293168,0.22652481824197251,0.0045574329867275895,0.00042136690758724907,0.0,8.423788645971486
2883,101.08160641468369,101.0540989532811,100.97301241450212,101.34592200702289,100.07930317490299,103.34265450158904,38.00000000000002,100.0,1.2470505096189717,0.20387233641777527,0.004457004730293264,0.0014418133573169398,0.0,28.79475049046065
2884,101.02592707359116,100.95744082234692,100.87643184275026,101.35646330487806,99.19115966038865,104.26796990956016,35.00000000000002,97.0,1.227286468849454,0.18348510277599775,0.004426260023458071,0.001972293917476882,0.0,39.368232623792075
2885,101.1355559812598,100.05236995825665,100.00219324313213,101.36668941138291,98.31694314975547,105.19510187588156,32.00000000000002,100.0,1.2091035513414978,0.165136592498398,0.0049437313365258955,0.006525298336907875,0.0,129.6598972264229
2886,101.28643768649526,100.27357330963031,100.98257837343574,101.22487533922045,99.95269787503949,101.28643768649526,32.00000000000002,100.0,1.192375267234178,0.2486229332485582,0.0052136482534275285,0.004721138231927306,0.0,93.97907642782255
2887,101.32805414714075,100.31477360566936,101.02406998469932,101.08325966784605,99.99376633013122,101.32805414714076,32.00000000000002,100.0,1.176985245855444,0.3237606399237024,0.005358722484250196,0.0038157575309240126,0.0,76.0250574330401
2888,101.23835390195735,100.31477360566936,100.509329267418,101.08325966784605,99.99376633013122,101.32805414714076,32.00000000000002,100.0,1.176985245855444,0.3237606399237024,0.005358722484250196,0.0038157575309240126,0.0,76.0250574330401
2889,101.22636596049541,100.31477360566936,100.92268686261396,101.08325966784605,99.99376633013122,101.32805414714076,32.00000000000002,100.0,1.176985245855444,0.3237606399237024,0.005358722484250196,0.0038157575309240126,0.0,76.0250574330401
2890,101.17731126600296,100.31477360566936,100.92268686261396,101.08325966784605,99.99376633013122,101.32805414714076,32.00000000000002,100.0,1.176985245855444,0.3237606399237024,0.005358722484250196,0.0038157575309240126,0.0,76.0250574330401
2891,101.22037600810023,100.31477360566936,100.92268686261396,101.08325966784605,99.99376633013122,101.32805414714076,32.00000000000002,100.0,1.176985245855444,0.3237606399237024,0.005358722484250196,0.0038157575309240126,0.0,76.0250574330401
2892,101.22814838356835,100.31477360566936,100.92446393841765,101.08325966784605,99.99376633013122,101.32805414714076,32.00000000000002,100.0,1.176985245855444,0.3237606399237024,0.005358722484250196,0.0038157575309240126,0.0,76.0250574330401
2893,101.206267175894,100.3206670191959,101.03000506882658,101.07049684312784,97.40286021040207,104.02337002413836,32.00000000000002,100.0,1.0961597595203418,0.29138457593133216,0.005483991302900975,0.0037232508594297288,0.0,74.18879369869735
2894,101.33688934337243,100.32352044993873,101.03287867534232,101.05811844280426,96.34038459190981,105.17057630603362,32.00000000000002,100.0,1.0884669787587147,0.26224611833819894,0.005592688604629514,0.00364779031943815,0.0,72.69064615341048
2895,101.40336129827246,100.08434782343139,100.73450880840916,101.07572670916788,100.0680818366968,101.40336129827246,26.00000000000002,100.0,1.5999574450866578,0.19408602215692938,0.005545651427680665,0.0049283084033449375,0.0,98.08278584917507
2896,101.463562605652,100.44892697959548,101.05479007938186,101.15589601269467,100.18775976944853,101.463562605652,26.00000000000002,100.0,1.5519608494797252,0.27467741994123646,0.005633718900409845,0.0035067069458264775,0.0,69.88905846975646
2897,101.5881850690207,100.5723032183305,101.28342051381364,101.28014058504782,100.31081522996283,101.5881850690207,26.00000000000002,100.0,1.5078039815213473,0.3472096779471128,0.0057165023247752605,0.0035067069458263414,0.0,69.88905846975425
2898,101.64878986439159,100.6323019657477,101.3438434947984,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2899,101.56753055247414,100.6323019657477,101.3438434947984,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2900,101.51200266364138,100.6323019657477,101.3438434947984,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2901,101.37541759737206,100.6323019657477,101.23120579196298,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2902,101.2441874330182,100.6323019657477,101.23120579196298,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2903,101.2605112974123,100.6323019657477,101.23120579196298,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2904,101.25633426515802,100.6323019657477,101.23120579196298,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2905,101.30333101347018,100.6323019657477,101.23120579196298,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2906,101.33235278407436,100.6323019657477,101.23120579196298,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2907,101.3502526957966,100.6323019657477,101.23120579196298,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2908,101.3300213989883,100.6323019657477,101.09620741028611,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2909,101.40711900221096,100.6323019657477,101.10289764520431,101.34056160931475,100.37065798063674,101.6487898643916,26.00000000000002,100.0,1.4671796629996396,0.4124887101524015,0.005794318743678717,0.0035067069458261076,0.0,69.88905846974869
2910,101.53074876700595,100.72495582643018,101.43715248378876,101.37561518617999,100.40801874730657,101.68662638750304,23.00000000000002,97.0,1.2743814595018748,0.3581422777442427,0.0057085878563119235,0.0032194830350539723,0.0,64.18302454242576
2911,101.44948385069902,100.72495582643018,101.43715248378876,101.37561518617999,100.40801874730657,101.68662638750304,23.00000000000002,97.0,1.2743814595018748,0.3581422777442427,0.0057085878563119235,0.0032194830350539723,0.0,64.18302454242576
2912,101.56455518036591,100.72495582643018,101.43715248378876,101.37561518617999,100.40801874730657,101.68662638750304,23.00000000000002,97.0,1.2743814595018748,0.3581422777442427,0.0057085878563119235,0.0032194830350539723,0.0,64.18302454242576
2913,101.71638338653771,100.72973446768829,101.01843336061572,101.36569004264099,98.4419410721841,103.71750676045701,23.00000000000002,97.0,1.1990976094083914,0.3223280499698184,0.005743690836708412,0.003146808377743348,0.0,62.738740759836766
2914,101.52740785973066,100.72973446768829,101.32357452463215,101.36569004264099,98.4419410721841,103.71750676045701,23.00000000000002,97.0,1.1990976094083914,0.3223280499698184,0.005743690836708412,0.003146808377743348,0.0,62.738740759836766
2915,101.393259139554,100.64814375474621,100.71880945246774,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2916,101.20458513308517,100.64814375474621,100.90097137768593,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2917,101.3008139446797,100.64814375474621,101.10072217989082,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2918,101.24628364969477,100.64814375474621,101.21388640545284,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2919,101.19207800632624,100.64814375474621,101.21388640545284,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2920,100.82463115494619,100.64814375474621,101.02399034930323,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2921,100.68590537198581,100.64814375474621,101.04381465925728,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2922,100.56689943303216,100.64814375474621,100.86950795690288,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2923,100.45255818569854,100.64814375474621,100.97400807520887,101.35606358183661,96.8556119270736,105.41622199810571,20.00000000000002,97.0,1.14316980065572,0.29009524497283656,0.0058196087809219916,0.003504480606737284,0.0,69.84484223963582
2924,100.2898132598035,100.49079484950248,100.59158802387513,101.3362884816068,94.27242446421526,107.5636095531381,20.00000000000002,99.00000000000001,1.0606051054921515,0.2610857204755529,0.005973138965672362,0.004189198090512109,0.0,83.4344384201291
